notam_id,icao_location,q_code,category,effective_start,effective_end,body_text,full_text,char_count,word_count
A1970/24,YSSY,QRPXX,AIRSPACE_RESTRICTION,2603061040,2604021340,TFR EFFECTIVE WITHIN 9NM RADIUS OF 4551N 01207W,"A1970/24 NOTAMN
Q) YSZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603061040 C) 2604021340
E) TFR EFFECTIVE WITHIN 9NM RADIUS OF 4551N 01207W",47,8
A1990/24,LFPG,QRPXX,AIRSPACE_RESTRICTION,2603070640,2603101640,TFR IN EFFECT WITHIN 25NM OF KLAX DUE TO SNOW REMOVAL,"A1990/24 NOTAMN
Q) LFZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603070640 C) 2603101640
E) TFR IN EFFECT WITHIN 25NM OF KLAX DUE TO SNOW REMOVAL",53,11
A2181/24,KLAX,QRTCA,AIRSPACE_RESTRICTION,2603070540,2603070840,UAS OPERATIONS PROHIBITED WI 12NM OF EGLL,"A2181/24 NOTAMN
Q) KLZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603070540 C) 2603070840
E) UAS OPERATIONS PROHIBITED WI 12NM OF EGLL",41,7
A2086/24,RJTT,QAALT,AIRSPACE_RESTRICTION,2603081340,2603100840,CLASS C AIRSPACE CHANGED TO CLASS E,"A2086/24 NOTAMN
Q) RJZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603081340 C) 2603100840
E) CLASS C AIRSPACE CHANGED TO CLASS E",35,7
A3271/24,LFPG,QAFXX,AERODROME_PROCEDURE,2603070040,2603272340,CUSTOMS NOT AVBL 5H DAILY,"A3271/24 NOTAMN
Q) LFZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603070040 C) 2603272340
E) CUSTOMS NOT AVBL 5H DAILY",25,5
A1673/24,EGLL,QNVAS,NAVIGATION_AID,2603081740,2603120940,ILS RWY 32L REDUCED CATEGORY III,"A1673/24 NOTAMN
Q) EGZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081740 C) 2603120940
E) ILS RWY 32L REDUCED CATEGORY III",32,6
A1007/24,OMDB,QMRLT,RUNWAY_CLOSURE,2603081540,2603310740,RWY 10R CLSD 1H DAILY,"A1007/24 NOTAMN
Q) OMZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603081540 C) 2603310740
E) RWY 10R CLSD 1H DAILY",21,5
A2944/24,KATL,QOBCE,OBSTACLE,2603060640,2603170540,NEW OBSTACLE CRANE 893FT AGL WITHIN 4.4NM OF EGLL,"A2944/24 NOTAMN
Q) KAZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603060640 C) 2603170540
E) NEW OBSTACLE CRANE 893FT AGL WITHIN 4.4NM OF EGLL",49,9
A2679/24,YSSY,QOBCE,OBSTACLE,2603070540,2603301040,OBSTACLE LGTS U/S 5246N01636W 977FT AMSL,"A2679/24 NOTAMN
Q) YSZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603070540 C) 2603301040
E) OBSTACLE LGTS U/S 5246N01636W 977FT AMSL",40,6
A1107/24,KLAX,QMRLT,RUNWAY_CLOSURE,2603071040,2603291540,RWY 36 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1107/24 NOTAMN
Q) KLZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603071040 C) 2603291540
E) RWY 36 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8
A2895/24,KJFK,QOBCE,OBSTACLE,2603061040,2603071540,TOWER ERECTED 4904N00238E HEIGHT 1081FT AMSL,"A2895/24 NOTAMN
Q) KJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603061040 C) 2603071540
E) TOWER ERECTED 4904N00238E HEIGHT 1081FT AMSL",44,6
A3106/24,EDDF,QAFXX,AERODROME_PROCEDURE,2603082040,2603101840,ATIS INOP USE 121.095 FOR INFO,"A3106/24 NOTAMN
Q) EDZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603082040 C) 2603101840
E) ATIS INOP USE 121.095 FOR INFO",30,6
A1560/24,KATL,QNDXX,NAVIGATION_AID,2603082040,2603191140,DME BNN UNMON,"A1560/24 NOTAMN
Q) KAZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603082040 C) 2603191140
E) DME BNN UNMON",13,3
A2401/24,OMDB,QLTAS,LIGHTING,2603092240,2603110040,ALS RWY 27 OTS,"A2401/24 NOTAMN
Q) OMZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603092240 C) 2603110040
E) ALS RWY 27 OTS",14,4
A2188/24,OMDB,QRTCA,AIRSPACE_RESTRICTION,2603091940,2603271540,TFR IN EFFECT WITHIN 28NM OF KJFK DUE TO FUEL SPILL,"A2188/24 NOTAMN
Q) OMZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603091940 C) 2603271540
E) TFR IN EFFECT WITHIN 28NM OF KJFK DUE TO FUEL SPILL",51,11
A3065/24,OMDB,QARAS,AERODROME_PROCEDURE,2603060440,2603221440,EMERGENCY SERVICES REDUCED,"A3065/24 NOTAMN
Q) OMZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603060440 C) 2603221440
E) EMERGENCY SERVICES REDUCED",26,3
A2457/24,EGLL,QLTAS,LIGHTING,2603062240,2603091040,HIRL RWY 32L REDUCED TO MIRL,"A2457/24 NOTAMN
Q) EGZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603062240 C) 2603091040
E) HIRL RWY 32L REDUCED TO MIRL",28,6
A2627/24,KATL,QOBCE,OBSTACLE,2603081440,2603221440,CRANE 370FT ERECTED 1.6NM SE OF RJTT ARP,"A2627/24 NOTAMN
Q) KAZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603081440 C) 2603221440
E) CRANE 370FT ERECTED 1.6NM SE OF RJTT ARP",40,8
A2798/24,EGLL,QOBCE,OBSTACLE,2603080440,2603230240,CONSTRUCTION CRANE 2549FT MSL WITHIN 14.8NM ARP,"A2798/24 NOTAMN
Q) EGZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603080440 C) 2603230240
E) CONSTRUCTION CRANE 2549FT MSL WITHIN 14.8NM ARP",47,7
A2115/24,EDDF,QAALT,AIRSPACE_RESTRICTION,2603062240,2603091640,RESTRICTED AREA R-4009 ACTIVE SFC-6015FT MSL,"A2115/24 NOTAMN
Q) EDZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603062240 C) 2603091640
E) RESTRICTED AREA R-4009 ACTIVE SFC-6015FT MSL",44,6
A1290/24,KATL,QMRLC,RUNWAY_CLOSURE,2603070340,2603230740,RWY 27 STRENGTH REDUCED ACFT OVER 100T NOT AUTHORIZED,"A1290/24 NOTAMN
Q) KAZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603070340 C) 2603230740
E) RWY 27 STRENGTH REDUCED ACFT OVER 100T NOT AUTHORIZED",53,9
A2054/24,EGLL,QRTCA,AIRSPACE_RESTRICTION,2603070340,2604020440,CLASS D AIRSPACE CHANGED TO CLASS C,"A2054/24 NOTAMN
Q) EGZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603070340 C) 2604020440
E) CLASS D AIRSPACE CHANGED TO CLASS C",35,7
A2388/24,OMDB,QLTBJ,LIGHTING,2603072340,2604061540,HIRL RWY 23 REDUCED TO MIRL,"A2388/24 NOTAMN
Q) OMZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603072340 C) 2604061540
E) HIRL RWY 23 REDUCED TO MIRL",27,6
A2265/24,OMDB,QLTBJ,LIGHTING,2603060840,2604020540,ALS RWY 18 OTS,"A2265/24 NOTAMN
Q) OMZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603060840 C) 2604020540
E) ALS RWY 18 OTS",14,4
A1351/24,YSSY,QMRXX,RUNWAY_CLOSURE,2603080040,2603290440,ALL RWYS CLSD EXCEPT RWY 27,"A1351/24 NOTAMN
Q) YSZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080040 C) 2603290440
E) ALL RWYS CLSD EXCEPT RWY 27",27,6
A2320/24,YSSY,QLTBJ,LIGHTING,2603071040,2603292040,REIL RWY 23 U/S,"A2320/24 NOTAMN
Q) YSZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603071040 C) 2603292040
E) REIL RWY 23 U/S",15,4
A1635/24,EGLL,QNVAS,NAVIGATION_AID,2603081140,2604031740,DME DET UNMON,"A1635/24 NOTAMN
Q) EGZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081140 C) 2604031740
E) DME DET UNMON",13,3
A2684/24,RJTT,QOBXX,OBSTACLE,2603061240,2603301040,CONSTRUCTION CRANE 3130FT MSL WITHIN 13.9NM ARP,"A2684/24 NOTAMN
Q) RJZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603061240 C) 2603301040
E) CONSTRUCTION CRANE 3130FT MSL WITHIN 13.9NM ARP",47,7
A1084/24,EDDF,QMRLC,RUNWAY_CLOSURE,2603071240,2603082240,ALL RWYS CLSD EXCEPT RWY 05,"A1084/24 NOTAMN
Q) EDZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071240 C) 2603082240
E) ALL RWYS CLSD EXCEPT RWY 05",27,6
A2546/24,YSSY,QLTBA,LIGHTING,2603080040,2603140640,TWY B EDGE LGTS OTS,"A2546/24 NOTAMN
Q) YSZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080040 C) 2603140640
E) TWY B EDGE LGTS OTS",19,5
A1671/24,LFPG,QILXX,NAVIGATION_AID,2603070140,2603160940,NDB BNN OTS,"A1671/24 NOTAMN
Q) LFZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603070140 C) 2603160940
E) NDB BNN OTS",11,3
A1679/24,YSSY,QNVXX,NAVIGATION_AID,2603060640,2604021340,ILS CAT I RWY 18 NOT AUTH,"A1679/24 NOTAMN
Q) YSZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603060640 C) 2604021340
E) ILS CAT I RWY 18 NOT AUTH",25,7
A1607/24,KLAX,QNVAS,NAVIGATION_AID,2603071640,2604040940,TACAN BNN UNSERVICEABLE,"A1607/24 NOTAMN
Q) KLZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603071640 C) 2604040940
E) TACAN BNN UNSERVICEABLE",23,3
A1546/24,EHAM,QNVAS,NAVIGATION_AID,2603080140,2603100340,LOC RWY 28L UNRELIABLE WITHIN 4.5NM,"A1546/24 NOTAMN
Q) EHZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603080140 C) 2603100340
E) LOC RWY 28L UNRELIABLE WITHIN 4.5NM",35,6
A2098/24,EDDF,QDAXX,AIRSPACE_RESTRICTION,2603071340,2604032240,TFR IN EFFECT WITHIN 27NM OF EGLL DUE TO CRACKED PAVEMENT,"A2098/24 NOTAMN
Q) EDZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071340 C) 2604032240
E) TFR IN EFFECT WITHIN 27NM OF EGLL DUE TO CRACKED PAVEMENT",57,11
A1259/24,EGLL,QMRLC,RUNWAY_CLOSURE,2603081140,2604051940,ALL RWYS CLSD EXCEPT RWY 27,"A1259/24 NOTAMN
Q) EGZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081140 C) 2604051940
E) ALL RWYS CLSD EXCEPT RWY 27",27,6
A2347/24,YSSY,QLTBA,LIGHTING,2603080540,2603251040,REIL RWY 10R U/S,"A2347/24 NOTAMN
Q) YSZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080540 C) 2603251040
E) REIL RWY 10R U/S",16,4
A2642/24,YSSY,QOBXX,OBSTACLE,2603062140,2603160240,CONSTRUCTION CRANE 648FT MSL WITHIN 8.1NM ARP,"A2642/24 NOTAMN
Q) YSZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603062140 C) 2603160240
E) CONSTRUCTION CRANE 648FT MSL WITHIN 8.1NM ARP",45,7
A3353/24,KJFK,QAFXX,AERODROME_PROCEDURE,2603090740,2604030940,AERODROME UNSERVICEABLE,"A3353/24 NOTAMN
Q) KJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090740 C) 2604030940
E) AERODROME UNSERVICEABLE",23,2
A1415/24,KJFK,QNVXX,NAVIGATION_AID,2603071640,2603080440,VOR/DME LAM UNSERVICEABLE,"A1415/24 NOTAMN
Q) KJZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603071640 C) 2603080440
E) VOR/DME LAM UNSERVICEABLE",25,3
A2030/24,EHAM,QAALT,AIRSPACE_RESTRICTION,2603092240,2603231840,TFR IN EFFECT WITHIN 27NM OF KATL DUE TO INSPECTION,"A2030/24 NOTAMN
Q) EHZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603092240 C) 2603231840
E) TFR IN EFFECT WITHIN 27NM OF KATL DUE TO INSPECTION",51,10
A3167/24,OMDB,QAAXX,AERODROME_PROCEDURE,2603091340,2603262140,AERODROME UNSERVICEABLE,"A3167/24 NOTAMN
Q) OMZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603091340 C) 2603262140
E) AERODROME UNSERVICEABLE",23,2
A3022/24,EGLL,QAFXX,AERODROME_PROCEDURE,2603090440,2604072040,FUEL NOT AVBL 6H DAILY,"A3022/24 NOTAMN
Q) EGZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603090440 C) 2604072040
E) FUEL NOT AVBL 6H DAILY",22,5
A2615/24,KJFK,QOBCE,OBSTACLE,2603061640,2604030240,TOWER ERECTED 5242S00358W HEIGHT 609FT AMSL,"A2615/24 NOTAMN
Q) KJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603061640 C) 2604030240
E) TOWER ERECTED 5242S00358W HEIGHT 609FT AMSL",43,6
A1103/24,EGLL,QMRXX,RUNWAY_CLOSURE,2603081240,2604020440,RWY 23 CLSD DUE TO INSPECTION,"A1103/24 NOTAMN
Q) EGZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081240 C) 2604020440
E) RWY 23 CLSD DUE TO INSPECTION",29,6
A1474/24,KJFK,QNVAS,NAVIGATION_AID,2603060940,2603281940,TACAN MAR REDUCED POWER 73 PCT,"A1474/24 NOTAMN
Q) KJZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603060940 C) 2603281940
E) TACAN MAR REDUCED POWER 73 PCT",30,6
A2422/24,EHAM,QLTBA,LIGHTING,2603082340,2603250240,APCH LGTS RWY 32L OTS,"A2422/24 NOTAMN
Q) EHZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603082340 C) 2603250240
E) APCH LGTS RWY 32L OTS",21,5
A1311/24,LFPG,QMRLT,RUNWAY_CLOSURE,2603082340,2603291540,ALL RWYS CLSD EXCEPT RWY 05,"A1311/24 NOTAMN
Q) LFZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603082340 C) 2603291540
E) ALL RWYS CLSD EXCEPT RWY 05",27,6
A3068/24,EGLL,QAFXX,AERODROME_PROCEDURE,2603091340,2603111540,CUSTOMS NOT AVBL 3H DAILY,"A3068/24 NOTAMN
Q) EGZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091340 C) 2603111540
E) CUSTOMS NOT AVBL 3H DAILY",25,5
A2357/24,LFPG,QLTBJ,LIGHTING,2603070340,2604060240,HIRL RWY 32L REDUCED TO MIRL,"A2357/24 NOTAMN
Q) LFZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603070340 C) 2604060240
E) HIRL RWY 32L REDUCED TO MIRL",28,6
A1994/24,EHAM,QRTCA,AIRSPACE_RESTRICTION,2603071140,2603301740,RESTRICTED AREA MOA-7 ACTIVE SFC-12248FT MSL,"A1994/24 NOTAMN
Q) EHZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603071140 C) 2603301740
E) RESTRICTED AREA MOA-7 ACTIVE SFC-12248FT MSL",44,6
A2730/24,RJTT,QOBCE,OBSTACLE,2603091540,2604061640,NEW OBSTACLE CRANE 3038FT AGL WITHIN 10.4NM OF OMDB,"A2730/24 NOTAMN
Q) RJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603091540 C) 2604061640
E) NEW OBSTACLE CRANE 3038FT AGL WITHIN 10.4NM OF OMDB",51,9
A1948/24,KLAX,QDAXX,AIRSPACE_RESTRICTION,2603061540,2604011040,CLASS E AIRSPACE CHANGED TO CLASS C,"A1948/24 NOTAMN
Q) KLZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603061540 C) 2604011040
E) CLASS E AIRSPACE CHANGED TO CLASS C",35,7
A1678/24,KATL,QNDXX,NAVIGATION_AID,2603081940,2603160140,DME CLN UNMON,"A1678/24 NOTAMN
Q) KAZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603081940 C) 2603160140
E) DME CLN UNMON",13,3
A1136/24,EHAM,QMRXX,RUNWAY_CLOSURE,2603081740,2603260140,RWY 28R THRESHOLD DISPLACED 7.4M,"A1136/24 NOTAMN
Q) EHZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603081740 C) 2603260140
E) RWY 28R THRESHOLD DISPLACED 7.4M",32,5
A1755/24,EGLL,QILXX,NAVIGATION_AID,2603070140,2603221340,DME OOO UNSERVICEABLE,"A1755/24 NOTAMN
Q) EGZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603070140 C) 2603221340
E) DME OOO UNSERVICEABLE",21,3
A1835/24,KATL,QDAXX,AIRSPACE_RESTRICTION,2603060440,2603312340,RESTRICTED AREA D-201 ACTIVE SFC-13461FT MSL,"A1835/24 NOTAMN
Q) KAZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603060440 C) 2603312340
E) RESTRICTED AREA D-201 ACTIVE SFC-13461FT MSL",44,6
A1637/24,EHAM,QNVXX,NAVIGATION_AID,2603082240,2603171840,ILS RWY 10L NOT AVAILABLE,"A1637/24 NOTAMN
Q) EHZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603082240 C) 2603171840
E) ILS RWY 10L NOT AVAILABLE",25,5
A1617/24,EDDF,QNDXX,NAVIGATION_AID,2603060340,2603310640,VOR/DME LND UNSERVICEABLE,"A1617/24 NOTAMN
Q) EDZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603060340 C) 2603310640
E) VOR/DME LND UNSERVICEABLE",25,3
A1832/24,YSSY,QAALT,AIRSPACE_RESTRICTION,2603091540,2603240140,TFR IN EFFECT WITHIN 3NM OF KATL DUE TO FUEL SPILL,"A1832/24 NOTAMN
Q) YSZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603091540 C) 2603240140
E) TFR IN EFFECT WITHIN 3NM OF KATL DUE TO FUEL SPILL",50,11
A1801/24,EGLL,QAALT,AIRSPACE_RESTRICTION,2603081640,2603241040,AIRSPACE C ACTIVATED SFC-1124FT AMSL,"A1801/24 NOTAMN
Q) EGZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081640 C) 2603241040
E) AIRSPACE C ACTIVATED SFC-1124FT AMSL",36,5
A3070/24,OMDB,QARAS,AERODROME_PROCEDURE,2603080440,2604070040,AERODROME OPERATING HOURS CHANGED 1H DAILY,"A3070/24 NOTAMN
Q) OMZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603080440 C) 2604070040
E) AERODROME OPERATING HOURS CHANGED 1H DAILY",42,6
A1554/24,EGLL,QNVAS,NAVIGATION_AID,2603061340,2603081740,ILS RWY 10L REDUCED CATEGORY II,"A1554/24 NOTAMN
Q) EGZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603061340 C) 2603081740
E) ILS RWY 10L REDUCED CATEGORY II",31,6
A2253/24,KLAX,QLTBA,LIGHTING,2603060640,2603190540,APRON LGTS PARTLY U/S,"A2253/24 NOTAMN
Q) KLZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603060640 C) 2603190540
E) APRON LGTS PARTLY U/S",21,4
A2583/24,KATL,QLTBA,LIGHTING,2603091740,2604061940,APCH LGTS RWY 28R OTS,"A2583/24 NOTAMN
Q) KAZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603091740 C) 2604061940
E) APCH LGTS RWY 28R OTS",21,5
A2880/24,EDDF,QOBCE,OBSTACLE,2603071340,2603181440,TOWER ERECTED 3121N01426E HEIGHT 3087FT AMSL,"A2880/24 NOTAMN
Q) EDZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071340 C) 2603181440
E) TOWER ERECTED 3121N01426E HEIGHT 3087FT AMSL",44,6
A2904/24,OMDB,QOBCE,OBSTACLE,2603091740,2603240040,CONSTRUCTION CRANE 616FT MSL WITHIN 2.4NM ARP,"A2904/24 NOTAMN
Q) OMZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603091740 C) 2603240040
E) CONSTRUCTION CRANE 616FT MSL WITHIN 2.4NM ARP",45,7
A1108/24,OMDB,QMRLC,RUNWAY_CLOSURE,2603070940,2603230740,RWY 10L CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1108/24 NOTAMN
Q) OMZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603070940 C) 2603230740
E) RWY 10L CLSD TO ALL ACFT EXCEPT EMERGENCY",41,8
A3251/24,EGLL,QAAXX,AERODROME_PROCEDURE,2603060540,2603090340,AERODROME OPERATING HOURS CHANGED 6H DAILY,"A3251/24 NOTAMN
Q) EGZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603060540 C) 2603090340
E) AERODROME OPERATING HOURS CHANGED 6H DAILY",42,6
A1640/24,KATL,QILXX,NAVIGATION_AID,2603090740,2604051140,ILS RWY 09 REDUCED CATEGORY III,"A1640/24 NOTAMN
Q) KAZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603090740 C) 2604051140
E) ILS RWY 09 REDUCED CATEGORY III",31,6
A2907/24,EGLL,QOBCE,OBSTACLE,2603061340,2604030040,NEW OBSTACLE CRANE 1392FT AGL WITHIN 10.3NM OF RJTT,"A2907/24 NOTAMN
Q) EGZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603061340 C) 2604030040
E) NEW OBSTACLE CRANE 1392FT AGL WITHIN 10.3NM OF RJTT",51,9
A1873/24,EDDF,QDAXX,AIRSPACE_RESTRICTION,2603070940,2603250640,TFR EFFECTIVE WITHIN 30NM RADIUS OF 4643N 00600W,"A1873/24 NOTAMN
Q) EDZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603070940 C) 2603250640
E) TFR EFFECTIVE WITHIN 30NM RADIUS OF 4643N 00600W",48,8
A1775/24,EDDF,QNVXX,NAVIGATION_AID,2603091940,2603122140,DME SFD UNMON,"A1775/24 NOTAMN
Q) EDZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091940 C) 2603122140
E) DME SFD UNMON",13,3
A1091/24,RJTT,QMRLT,RUNWAY_CLOSURE,2603080440,2603260640,RWY 28R CLSD 3H DAILY,"A1091/24 NOTAMN
Q) RJZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603080440 C) 2603260640
E) RWY 28R CLSD 3H DAILY",21,5
A3145/24,KLAX,QAFXX,AERODROME_PROCEDURE,2603082040,2603200440,PPR REQUIRED FOR ALL ACFT OVER 10T,"A3145/24 NOTAMN
Q) KLZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603082040 C) 2603200440
E) PPR REQUIRED FOR ALL ACFT OVER 10T",34,7
A2215/24,OMDB,QLTBA,LIGHTING,2603071140,2603192140,VASI RWY 32L UNSERVICEABLE,"A2215/24 NOTAMN
Q) OMZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603071140 C) 2603192140
E) VASI RWY 32L UNSERVICEABLE",26,4
A1047/24,KJFK,QMRLC,RUNWAY_CLOSURE,2603081140,2604070440,RWY 18 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1047/24 NOTAMN
Q) KJZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603081140 C) 2604070440
E) RWY 18 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8
A3339/24,EDDF,QAFXX,AERODROME_PROCEDURE,2603092040,2603200540,FUEL AVBL H24,"A3339/24 NOTAMN
Q) EDZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603092040 C) 2603200540
E) FUEL AVBL H24",13,3
A1869/24,KJFK,QRPXX,AIRSPACE_RESTRICTION,2603090140,2604061140,TFR EFFECTIVE WITHIN 7NM RADIUS OF 3829N 00054W,"A1869/24 NOTAMN
Q) KJZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090140 C) 2604061140
E) TFR EFFECTIVE WITHIN 7NM RADIUS OF 3829N 00054W",47,8
A2637/24,KLAX,QOBCE,OBSTACLE,2603091340,2603290140,CONSTRUCTION CRANE 2947FT MSL WITHIN 9.3NM ARP,"A2637/24 NOTAMN
Q) KLZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603091340 C) 2603290140
E) CONSTRUCTION CRANE 2947FT MSL WITHIN 9.3NM ARP",46,7
A3387/24,KATL,QAFXX,AERODROME_PROCEDURE,2603081440,2603301840,PPR REQUIRED FOR ALL ACFT OVER 25T,"A3387/24 NOTAMN
Q) KAZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603081440 C) 2603301840
E) PPR REQUIRED FOR ALL ACFT OVER 25T",34,7
A1615/24,RJTT,QNDXX,NAVIGATION_AID,2603080440,2603230540,TACAN DET OTS,"A1615/24 NOTAMN
Q) RJZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603080440 C) 2603230540
E) TACAN DET OTS",13,3
A1556/24,YSSY,QNVAS,NAVIGATION_AID,2603080840,2603090040,VOR DET OTS,"A1556/24 NOTAMN
Q) YSZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080840 C) 2603090040
E) VOR DET OTS",11,3
A2747/24,OMDB,QOBCE,OBSTACLE,2603061240,2604030440,TOWER ERECTED 3824N01513W HEIGHT 2319FT AMSL,"A2747/24 NOTAMN
Q) OMZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603061240 C) 2604030440
E) TOWER ERECTED 3824N01513W HEIGHT 2319FT AMSL",44,6
