notam_id,icao_location,q_code,category,effective_start,effective_end,body_text,full_text,char_count,word_count,text_length,token_count,clean_text
A3358/24,RJTT,QARAS,AERODROME_PROCEDURE,2603090740,2603120440,PPR REQUIRED FOR ALL ACFT OVER 50T,"A3358/24 NOTAMN
Q) RJZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603090740 C) 2603120440
E) PPR REQUIRED FOR ALL ACFT OVER 50T",34,7,34,7,required
A1544/24,EHAM,QNVXX,NAVIGATION_AID,2603060340,2603080140,VOR/DME CLN REDUCED POWER 60 PCT,"A1544/24 NOTAMN
Q) EHZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603060340 C) 2603080140
E) VOR/DME CLN REDUCED POWER 60 PCT",32,6,32,6,vor dme cln reduced power pct
A2804/24,KATL,QOBXX,OBSTACLE,2603071940,2604030540,MULTIPLE CRANES MAX 3218FT AGL WITHIN 2.7NM,"A2804/24 NOTAMN
Q) KAZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603071940 C) 2604030540
E) MULTIPLE CRANES MAX 3218FT AGL WITHIN 2.7NM",43,7,43,7,multiple cranes max agl
A1825/24,RJTT,QAALT,AIRSPACE_RESTRICTION,2603081840,2604060340,TFR IN EFFECT WITHIN 18NM OF KJFK DUE TO SNOW REMOVAL,"A1825/24 NOTAMN
Q) RJZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603081840 C) 2604060340
E) TFR IN EFFECT WITHIN 18NM OF KJFK DUE TO SNOW REMOVAL",53,11,53,11,tfr effect kjfk snow removal
A2343/24,RJTT,QLTBA,LIGHTING,2603091240,2604010040,PAPI RWY 23 OTS,"A2343/24 NOTAMN
Q) RJZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603091240 C) 2604010040
E) PAPI RWY 23 OTS",15,4,15,4,papi
A3373/24,EDDF,QAAXX,AERODROME_PROCEDURE,2603070040,2604050740,EMERGENCY SERVICES REDUCED,"A3373/24 NOTAMN
Q) EDZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603070040 C) 2604050740
E) EMERGENCY SERVICES REDUCED",26,3,26,3,emergency services reduced
A2864/24,EHAM,QOBCE,OBSTACLE,2603072140,2603131140,WINDTURBINE 4144N00919E 958FT AMSL,"A2864/24 NOTAMN
Q) EHZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603072140 C) 2603131140
E) WINDTURBINE 4144N00919E 958FT AMSL",34,4,34,4,windturbine amsl
A1935/24,YSSY,QAALT,AIRSPACE_RESTRICTION,2603082340,2604051140,SPECIAL FLIGHT RULES AREA ACTIVE SFC-9150FT MSL,"A1935/24 NOTAMN
Q) YSZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603082340 C) 2604051140
E) SPECIAL FLIGHT RULES AREA ACTIVE SFC-9150FT MSL",47,7,47,7,special flight rules area active sfc msl
A1915/24,KJFK,QDAXX,AIRSPACE_RESTRICTION,2603072140,2603191240,UAS OPERATIONS PROHIBITED WI 18NM OF LFPG,"A1915/24 NOTAMN
Q) KJZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603072140 C) 2603191240
E) UAS OPERATIONS PROHIBITED WI 18NM OF LFPG",41,7,41,7,uas operations prohibited lfpg
A1642/24,LFPG,QNVAS,NAVIGATION_AID,2603061940,2603232040,ILS RWY 28R REDUCED CATEGORY II,"A1642/24 NOTAMN
Q) LFZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603061940 C) 2603232040
E) ILS RWY 28R REDUCED CATEGORY II",31,6,31,6,ils reduced category
A2338/24,LFPG,QLTAS,LIGHTING,2603081240,2604030640,TWY K EDGE LGTS OTS,"A2338/24 NOTAMN
Q) LFZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603081240 C) 2604030640
E) TWY K EDGE LGTS OTS",19,5,19,5,edge lgts
A3027/24,RJTT,QAAXX,AERODROME_PROCEDURE,2603071540,2603240340,PPR REQUIRED FOR ALL ACFT OVER 5T,"A3027/24 NOTAMN
Q) RJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603071540 C) 2603240340
E) PPR REQUIRED FOR ALL ACFT OVER 5T",33,7,33,7,required
A2746/24,EDDF,QOBXX,OBSTACLE,2603061840,2603301640,WINDTURBINE 4603S01716W 530FT AMSL,"A2746/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603061840 C) 2603301640
E) WINDTURBINE 4603S01716W 530FT AMSL",34,4,34,4,windturbine amsl
A1538/24,YSSY,QNVXX,NAVIGATION_AID,2603090940,2603190740,DME LND UNMON,"A1538/24 NOTAMN
Q) YSZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603090940 C) 2603190740
E) DME LND UNMON",13,3,13,3,dme lnd unmon
A2764/24,KJFK,QOBCE,OBSTACLE,2603071540,2604041940,WINDTURBINE 4640N01806E 1011FT AMSL,"A2764/24 NOTAMN
Q) KJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603071540 C) 2604041940
E) WINDTURBINE 4640N01806E 1011FT AMSL",35,4,35,4,windturbine amsl
A2587/24,EDDF,QLTBA,LIGHTING,2603090640,2603101240,APCH LGTS RWY 32L OTS,"A2587/24 NOTAMN
Q) EDZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603090640 C) 2603101240
E) APCH LGTS RWY 32L OTS",21,5,21,5,apch lgts
A1029/24,KATL,QMRXX,RUNWAY_CLOSURE,2603061740,2603170440,ALL RWYS CLSD EXCEPT RWY 09,"A1029/24 NOTAMN
Q) KAZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603061740 C) 2603170440
E) ALL RWYS CLSD EXCEPT RWY 09",27,6,27,6,rwys except
A2090/24,KLAX,QDAXX,AIRSPACE_RESTRICTION,2603090240,2603121640,RESTRICTED AREA P-40 ACTIVE SFC-13474FT MSL,"A2090/24 NOTAMN
Q) KLZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603090240 C) 2603121640
E) RESTRICTED AREA P-40 ACTIVE SFC-13474FT MSL",43,6,43,6,restricted area active sfc msl
A1348/24,EHAM,QMRXX,RUNWAY_CLOSURE,2603080640,2604070540,ALL RWYS CLSD EXCEPT RWY 32L,"A1348/24 NOTAMN
Q) EHZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603080640 C) 2604070540
E) ALL RWYS CLSD EXCEPT RWY 32L",28,6,28,6,rwys except
A2462/24,EDDF,QLTBJ,LIGHTING,2603081840,2603141740,TWY D EDGE LGTS OTS,"A2462/24 NOTAMN
Q) EDZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603081840 C) 2603141740
E) TWY D EDGE LGTS OTS",19,5,19,5,edge lgts
A3198/24,RJTT,QAAXX,AERODROME_PROCEDURE,2603080840,2603280340,ATC SERVICES NOT AVBL 1H DAILY,"A3198/24 NOTAMN
Q) RJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603080840 C) 2603280340
E) ATC SERVICES NOT AVBL 1H DAILY",30,6,30,6,atc services daily
A3213/24,KJFK,QAAXX,AERODROME_PROCEDURE,2603091140,2603120540,PPR REQUIRED FOR ALL ACFT OVER 10T,"A3213/24 NOTAMN
Q) KJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603091140 C) 2603120540
E) PPR REQUIRED FOR ALL ACFT OVER 10T",34,7,34,7,required
A2573/24,KATL,QLTBA,LIGHTING,2603062140,2603191340,HIRL RWY 23 REDUCED TO MIRL,"A2573/24 NOTAMN
Q) KAZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603062140 C) 2603191340
E) HIRL RWY 23 REDUCED TO MIRL",27,6,27,6,hirl reduced mirl
A1563/24,EGLL,QNDXX,NAVIGATION_AID,2603081740,2603140340,DME SFD OTS,"A1563/24 NOTAMN
Q) EGZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081740 C) 2603140340
E) DME SFD OTS",11,3,11,3,dme sfd
A1308/24,EHAM,QMRLT,RUNWAY_CLOSURE,2603061440,2604050740,RWY 14R CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1308/24 NOTAMN
Q) EHZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603061440 C) 2604050740
E) RWY 14R CLSD TO ALL ACFT EXCEPT EMERGENCY",41,8,41,8,except emergency
A1557/24,EHAM,QNDXX,NAVIGATION_AID,2603061340,2603100340,ILS RWY 27 NOT AVAILABLE,"A1557/24 NOTAMN
Q) EHZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603061340 C) 2603100340
E) ILS RWY 27 NOT AVAILABLE",24,5,24,5,ils available
A1486/24,EDDF,QNDXX,NAVIGATION_AID,2603071940,2603101540,VOR/DME MAR UNSERVICEABLE,"A1486/24 NOTAMN
Q) EDZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071940 C) 2603101540
E) VOR/DME MAR UNSERVICEABLE",25,3,25,3,vor dme mar unserviceable
A1762/24,RJTT,QNVAS,NAVIGATION_AID,2603061640,2603072040,ILS RWY 23 REDUCED CATEGORY III,"A1762/24 NOTAMN
Q) RJZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603061640 C) 2603072040
E) ILS RWY 23 REDUCED CATEGORY III",31,6,31,6,ils reduced category iii
A1467/24,OMDB,QNVAS,NAVIGATION_AID,2603071840,2603301240,GP RWY 10R NOT AVAILABLE,"A1467/24 NOTAMN
Q) OMZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603071840 C) 2603301240
E) GP RWY 10R NOT AVAILABLE",24,5,24,5,available
A3239/24,KJFK,QAFXX,AERODROME_PROCEDURE,2603070340,2604030040,FUEL NOT AVBL 1H DAILY,"A3239/24 NOTAMN
Q) KJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603070340 C) 2604030040
E) FUEL NOT AVBL 1H DAILY",22,5,22,5,fuel daily
A3032/24,RJTT,QARAS,AERODROME_PROCEDURE,2603060240,2603170940,ATC SERVICES NOT AVBL 3H DAILY,"A3032/24 NOTAMN
Q) RJZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603060240 C) 2603170940
E) ATC SERVICES NOT AVBL 3H DAILY",30,6,30,6,atc services daily
A2393/24,KLAX,QLTBJ,LIGHTING,2603060640,2603301240,TWY F EDGE LGTS OTS,"A2393/24 NOTAMN
Q) KLZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603060640 C) 2603301240
E) TWY F EDGE LGTS OTS",19,5,19,5,edge lgts
A1317/24,EHAM,QMRLT,RUNWAY_CLOSURE,2603071640,2604050140,RWY 36 CLSD DUE TO FUEL SPILL,"A1317/24 NOTAMN
Q) EHZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603071640 C) 2604050140
E) RWY 36 CLSD DUE TO FUEL SPILL",29,7,29,7,fuel spill
A1411/24,KLAX,QNVXX,NAVIGATION_AID,2603080540,2603240540,ILS RWY 18 REDUCED CATEGORY I,"A1411/24 NOTAMN
Q) KLZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603080540 C) 2603240540
E) ILS RWY 18 REDUCED CATEGORY I",29,6,29,6,ils reduced category
A3148/24,LFPG,QARAS,AERODROME_PROCEDURE,2603080240,2603301740,EMERGENCY SERVICES REDUCED,"A3148/24 NOTAMN
Q) LFZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603080240 C) 2603301740
E) EMERGENCY SERVICES REDUCED",26,3,26,3,emergency services reduced
A3105/24,OMDB,QAAXX,AERODROME_PROCEDURE,2603070140,2603270540,AERODROME UNSERVICEABLE,"A3105/24 NOTAMN
Q) OMZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603070140 C) 2603270540
E) AERODROME UNSERVICEABLE",23,2,23,2,aerodrome unserviceable
A1741/24,EGLL,QNDXX,NAVIGATION_AID,2603071540,2603251740,GP RWY 10R NOT AVAILABLE,"A1741/24 NOTAMN
Q) EGZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603071540 C) 2603251740
E) GP RWY 10R NOT AVAILABLE",24,5,24,5,available
A2091/24,YSSY,QRTCA,AIRSPACE_RESTRICTION,2603070840,2603240240,UAS OPERATIONS PROHIBITED WI 14NM OF EGLL,"A2091/24 NOTAMN
Q) YSZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603070840 C) 2603240240
E) UAS OPERATIONS PROHIBITED WI 14NM OF EGLL",41,7,41,7,uas operations prohibited egll
A1699/24,KLAX,QNVXX,NAVIGATION_AID,2603060740,2603080140,VOR/DME OOO UNSERVICEABLE,"A1699/24 NOTAMN
Q) KLZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603060740 C) 2603080140
E) VOR/DME OOO UNSERVICEABLE",25,3,25,3,vor dme ooo unserviceable
A1409/24,KJFK,QILXX,NAVIGATION_AID,2603090640,2603222340,NDB CLN UNSERVICEABLE,"A1409/24 NOTAMN
Q) KJZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090640 C) 2603222340
E) NDB CLN UNSERVICEABLE",21,3,21,3,ndb cln unserviceable
A1758/24,RJTT,QILXX,NAVIGATION_AID,2603070140,2603110740,ILS RWY 27 REDUCED CATEGORY I,"A1758/24 NOTAMN
Q) RJZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603070140 C) 2603110740
E) ILS RWY 27 REDUCED CATEGORY I",29,6,29,6,ils reduced category
A1844/24,RJTT,QDAXX,AIRSPACE_RESTRICTION,2603072140,2603090240,AIRSPACE B ACTIVATED SFC-2191FT AMSL,"A1844/24 NOTAMN
Q) RJZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603072140 C) 2603090240
E) AIRSPACE B ACTIVATED SFC-2191FT AMSL",36,5,36,5,airspace activated sfc amsl
A2536/24,YSSY,QLTBA,LIGHTING,2603072040,2604010540,APRON LGTS PARTLY U/S,"A2536/24 NOTAMN
Q) YSZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603072040 C) 2604010540
E) APRON LGTS PARTLY U/S",21,4,21,4,apron lgts partly
A2392/24,KLAX,QLTAS,LIGHTING,2603070740,2603280340,ALS RWY 10L OTS,"A2392/24 NOTAMN
Q) KLZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603070740 C) 2603280340
E) ALS RWY 10L OTS",15,4,15,4,als
A1122/24,KATL,QMRLT,RUNWAY_CLOSURE,2603061240,2603170940,RWY 10R CLSD 3H DAILY,"A1122/24 NOTAMN
Q) KAZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603061240 C) 2603170940
E) RWY 10R CLSD 3H DAILY",21,5,21,5,daily
A1142/24,OMDB,QMRLT,RUNWAY_CLOSURE,2603090240,2603100740,RWY 36 CLSD FOR MAINTENANCE,"A1142/24 NOTAMN
Q) OMZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603090240 C) 2603100740
E) RWY 36 CLSD FOR MAINTENANCE",27,5,27,5,maintenance
A1941/24,LFPG,QDAXX,AIRSPACE_RESTRICTION,2603080940,2603192040,AIRSPACE E ACTIVATED SFC-2261FT AMSL,"A1941/24 NOTAMN
Q) LFZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603080940 C) 2603192040
E) AIRSPACE E ACTIVATED SFC-2261FT AMSL",36,5,36,5,airspace activated sfc amsl
A3160/24,YSSY,QARAS,AERODROME_PROCEDURE,2603070040,2603100740,CUSTOMS NOT AVBL 2H DAILY,"A3160/24 NOTAMN
Q) YSZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603070040 C) 2603100740
E) CUSTOMS NOT AVBL 2H DAILY",25,5,25,5,customs daily
A1723/24,KJFK,QNVXX,NAVIGATION_AID,2603070640,2603230740,NDB OOO REDUCED POWER 63 PCT,"A1723/24 NOTAMN
Q) KJZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603070640 C) 2603230740
E) NDB OOO REDUCED POWER 63 PCT",28,6,28,6,ndb ooo reduced power pct
A1195/24,EDDF,QMRXX,RUNWAY_CLOSURE,2603080640,2603190040,RWY 32L CLSD 5H DAILY,"A1195/24 NOTAMN
Q) EDZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080640 C) 2603190040
E) RWY 32L CLSD 5H DAILY",21,5,21,5,daily
A2280/24,RJTT,QLTBA,LIGHTING,2603091940,2603200940,APCH LGTS RWY 32L OTS,"A2280/24 NOTAMN
Q) RJZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603091940 C) 2603200940
E) APCH LGTS RWY 32L OTS",21,5,21,5,apch lgts
A2234/24,KJFK,QLTBA,LIGHTING,2603082240,2603110340,PAPI RWY 14R OTS,"A2234/24 NOTAMN
Q) KJZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603082240 C) 2603110340
E) PAPI RWY 14R OTS",16,4,16,4,papi
A3010/24,EDDF,QAFXX,AERODROME_PROCEDURE,2603080840,2604062340,ATC SERVICES NOT AVBL 1H DAILY,"A3010/24 NOTAMN
Q) EDZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080840 C) 2604062340
E) ATC SERVICES NOT AVBL 1H DAILY",30,6,30,6,atc services daily
A1389/24,OMDB,QMRLC,RUNWAY_CLOSURE,2603082240,2603231640,RWY 10L STRENGTH REDUCED ACFT OVER 25T NOT AUTHORIZED,"A1389/24 NOTAMN
Q) OMZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603082240 C) 2603231640
E) RWY 10L STRENGTH REDUCED ACFT OVER 25T NOT AUTHORIZED",53,9,53,9,strength reduced authorized
A1939/24,KJFK,QRPXX,AIRSPACE_RESTRICTION,2603091940,2603301340,UAS OPERATIONS PROHIBITED WI 28NM OF YSSY,"A1939/24 NOTAMN
Q) KJZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603091940 C) 2603301340
E) UAS OPERATIONS PROHIBITED WI 28NM OF YSSY",41,7,41,7,uas operations prohibited yssy
A2949/24,RJTT,QOBXX,OBSTACLE,2603081640,2603101440,TOWER ERECTED 3103N01050W HEIGHT 3099FT AMSL,"A2949/24 NOTAMN
Q) RJZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603081640 C) 2603101440
E) TOWER ERECTED 3103N01050W HEIGHT 3099FT AMSL",44,6,44,6,tower erected height amsl
A1778/24,YSSY,QILXX,NAVIGATION_AID,2603081640,2603270140,NDB BIG OTS,"A1778/24 NOTAMN
Q) YSZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603081640 C) 2603270140
E) NDB BIG OTS",11,3,11,3,ndb big
A1101/24,EHAM,QMRLT,RUNWAY_CLOSURE,2603061340,2603290040,RWY 32L CLSD FOR MAINTENANCE,"A1101/24 NOTAMN
Q) EHZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603061340 C) 2603290040
E) RWY 32L CLSD FOR MAINTENANCE",28,5,28,5,maintenance
A1875/24,EGLL,QRPXX,AIRSPACE_RESTRICTION,2603081640,2603220240,CLASS B AIRSPACE CHANGED TO CLASS C,"A1875/24 NOTAMN
Q) EGZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081640 C) 2603220240
E) CLASS B AIRSPACE CHANGED TO CLASS C",35,7,35,7,class airspace changed class
A2171/24,KJFK,QAALT,AIRSPACE_RESTRICTION,2603092340,2603170540,SPECIAL FLIGHT RULES AREA ACTIVE SFC-14136FT MSL,"A2171/24 NOTAMN
Q) KJZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603092340 C) 2603170540
E) SPECIAL FLIGHT RULES AREA ACTIVE SFC-14136FT MSL",48,7,48,7,special flight rules area active sfc msl
A1446/24,EGLL,QNDXX,NAVIGATION_AID,2603060140,2603250340,VOR BNN UNSERVICEABLE,"A1446/24 NOTAMN
Q) EGZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603060140 C) 2603250340
E) VOR BNN UNSERVICEABLE",21,3,21,3,vor bnn unserviceable
A2329/24,RJTT,QLTBA,LIGHTING,2603080740,2603230740,TWY K EDGE LGTS OTS,"A2329/24 NOTAMN
Q) RJZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603080740 C) 2603230740
E) TWY K EDGE LGTS OTS",19,5,19,5,edge lgts
A3386/24,KLAX,QARAS,AERODROME_PROCEDURE,2603071240,2603281340,AERODROME OPERATING HOURS CHANGED 1H DAILY,"A3386/24 NOTAMN
Q) KLZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603071240 C) 2603281340
E) AERODROME OPERATING HOURS CHANGED 1H DAILY",42,6,42,6,aerodrome operating hours changed daily
A2838/24,YSSY,QOBCE,OBSTACLE,2603072340,2603302340,CRANE 3301FT ERECTED 2.4NM NW OF KATL ARP,"A2838/24 NOTAMN
Q) YSZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603072340 C) 2603302340
E) CRANE 3301FT ERECTED 2.4NM NW OF KATL ARP",41,8,41,8,crane erected katl arp
A3304/24,LFPG,QAAXX,AERODROME_PROCEDURE,2603071240,2603141040,EMERGENCY SERVICES REDUCED,"A3304/24 NOTAMN
Q) LFZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603071240 C) 2603141040
E) EMERGENCY SERVICES REDUCED",26,3,26,3,emergency services reduced
A3331/24,KLAX,QAFXX,AERODROME_PROCEDURE,2603090240,2603220140,EMERGENCY SERVICES REDUCED,"A3331/24 NOTAMN
Q) KLZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603090240 C) 2603220140
E) EMERGENCY SERVICES REDUCED",26,3,26,3,emergency services reduced
A3031/24,KJFK,QAFXX,AERODROME_PROCEDURE,2603071440,2604051440,NOISE ABATEMENT PROC CHANGED,"A3031/24 NOTAMN
Q) KJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603071440 C) 2604051440
E) NOISE ABATEMENT PROC CHANGED",28,4,28,4,noise abatement proc changed
A3309/24,YSSY,QAAXX,AERODROME_PROCEDURE,2603091240,2603150840,AERODROME UNSERVICEABLE,"A3309/24 NOTAMN
Q) YSZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603091240 C) 2603150840
E) AERODROME UNSERVICEABLE",23,2,23,2,aerodrome unserviceable
A3320/24,KATL,QAAXX,AERODROME_PROCEDURE,2603091340,2603281540,EMERGENCY SERVICES REDUCED,"A3320/24 NOTAMN
Q) KAZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603091340 C) 2603281540
E) EMERGENCY SERVICES REDUCED",26,3,26,3,emergency services reduced
A1783/24,EHAM,QNDXX,NAVIGATION_AID,2603092240,2604032240,ILS RWY 28L REDUCED CATEGORY II,"A1783/24 NOTAMN
Q) EHZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603092240 C) 2604032240
E) ILS RWY 28L REDUCED CATEGORY II",31,6,31,6,ils reduced category
A2195/24,KATL,QRTCA,AIRSPACE_RESTRICTION,2603082340,2603222340,UAS OPERATIONS PROHIBITED WI 16NM OF OMDB,"A2195/24 NOTAMN
Q) KAZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603082340 C) 2603222340
E) UAS OPERATIONS PROHIBITED WI 16NM OF OMDB",41,7,41,7,uas operations prohibited omdb
A1643/24,KJFK,QNDXX,NAVIGATION_AID,2603092240,2603141140,ILS CAT I RWY 23 NOT AUTH,"A1643/24 NOTAMN
Q) KJZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603092240 C) 2603141140
E) ILS CAT I RWY 23 NOT AUTH",25,7,25,7,ils cat
A3210/24,YSSY,QAFXX,AERODROME_PROCEDURE,2603071540,2604050940,FUEL AVBL H24,"A3210/24 NOTAMN
Q) YSZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603071540 C) 2604050940
E) FUEL AVBL H24",13,3,13,3,fuel
A2670/24,OMDB,QOBXX,OBSTACLE,2603061840,2603130840,WINDTURBINE 3042S00659W 2672FT AMSL,"A2670/24 NOTAMN
Q) OMZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603061840 C) 2603130840
E) WINDTURBINE 3042S00659W 2672FT AMSL",35,4,35,4,windturbine amsl
A2040/24,KATL,QDAXX,AIRSPACE_RESTRICTION,2603081740,2603220940,PROHIBITED AREA R-4009 ACTIVATED,"A2040/24 NOTAMN
Q) KAZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603081740 C) 2603220940
E) PROHIBITED AREA R-4009 ACTIVATED",32,4,32,4,prohibited area activated
A3030/24,LFPG,QAFXX,AERODROME_PROCEDURE,2603062340,2604040740,AERODROME OPERATING HOURS CHANGED 6H DAILY,"A3030/24 NOTAMN
Q) LFZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603062340 C) 2604040740
E) AERODROME OPERATING HOURS CHANGED 6H DAILY",42,6,42,6,aerodrome operating hours changed daily
A1809/24,KATL,QRPXX,AIRSPACE_RESTRICTION,2603090740,2603181640,PROHIBITED AREA W-497 ACTIVATED,"A1809/24 NOTAMN
Q) KAZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603090740 C) 2603181640
E) PROHIBITED AREA W-497 ACTIVATED",31,4,31,4,prohibited area activated
A1165/24,RJTT,QMRLT,RUNWAY_CLOSURE,2603061640,2603250140,RWY 10L THRESHOLD DISPLACED 6.6M,"A1165/24 NOTAMN
Q) RJZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603061640 C) 2603250140
E) RWY 10L THRESHOLD DISPLACED 6.6M",32,5,32,5,threshold displaced
A1352/24,KJFK,QMRXX,RUNWAY_CLOSURE,2603081940,2603281440,RWY 05 CLSD 1H DAILY,"A1352/24 NOTAMN
Q) KJZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603081940 C) 2603281440
E) RWY 05 CLSD 1H DAILY",20,5,20,5,daily
A2237/24,EGLL,QLTBJ,LIGHTING,2603091740,2604071240,HIRL RWY 23 REDUCED TO MIRL,"A2237/24 NOTAMN
Q) EGZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091740 C) 2604071240
E) HIRL RWY 23 REDUCED TO MIRL",27,6,27,6,hirl reduced mirl
A1638/24,KLAX,QNVXX,NAVIGATION_AID,2603062240,2603261540,ILS RWY 32L REDUCED CATEGORY I,"A1638/24 NOTAMN
Q) KLZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603062240 C) 2603261540
E) ILS RWY 32L REDUCED CATEGORY I",30,6,30,6,ils reduced category
